7C9EBDD8CE0C
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:29:22,     80.94,    -,              -,              -,        81,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.730000,28.105469,1020.552368,    -
 2022/3/31,  14:29:30,     78.58,    -,              -,              -,        45,        15,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.760000,28.016602,1020.602478,    -
 2022/3/31,  14:29:36,     80.94,    -,              -,              -,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.780001,27.995117,1020.655212,    -
 2022/3/31,  14:29:41,     80.79,    -,              -,              -,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.790001,28.029297,1020.597290,    -
 2022/3/31,  14:29:46,     80.79,    -,              -,              -,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.809999,27.895508,1020.594543,    -
 2022/3/31,  14:29:51,     80.94,    -,              -,              -,        57,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.830000,27.398438,1020.572632,    -
 2022/3/31,  14:29:56,     80.94,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.850000,27.830078,1020.614502,    -
 2022/3/31,   14:30:4,     79.76,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.889999,27.527344,1020.589844,    -
 2022/3/31,   14:30:9,     79.91,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.889999,27.300781,1020.626099,    -
 2022/3/31,  14:30:14,     80.35,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.910000,27.483398,1020.632019,    -
 2022/3/31,  14:30:19,     79.91,    -,              -,              -,        63,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.930000,27.438477,1020.629211,    -
 2022/3/31,  14:30:24,     79.91,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.930000,27.212891,1020.638611,    -
 2022/3/31,  14:30:30,     80.05,    -,              -,              -,        81,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.950001,27.531250,1020.615784,    -
 2022/3/31,  14:30:38,     79.61,    -,              -,              -,       117,        33,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.990000,27.454102,1020.646729,    -
 2022/3/31,  14:30:43,     80.05,    -,              -,              -,        90,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.010000,27.286133,1020.596863,    -
